56437,2025-05-22,2025-05-28,"CINESERCLA NILOPOLIS",11,2,2D,DUBLADO,18:40:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6141,976,1162,http://ingressoplus.com.br/sercla/cinenilopolis?&filme=
56472,2025-05-22,2025-05-28,"CINESERCLA TEIXEIRA DE FREITAS",12,2,2D,DUBLADO,18:40:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6141,976,1162,http://ingressoplus.com.br/sercla/cineteixeira?&filme=
56475,2025-05-22,2025-05-28,"CINESERCLA MONTSERRAT",13,3,2D,DUBLADO,18:40:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6141,976,1162,http://ingressoplus.com.br/sercla/cinemontserrat?&filme=
56478,2025-05-22,2025-05-28,"CINESERCLA OSASCO",14,4,2D,DUBLADO,18:40:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6141,976,1162,http://ingressoplus.com.br/sercla/cineosasco?&filme=
56481,2025-05-22,2025-05-28,"CINESERCLA LINHARES",15,1,2D,DUBLADO,18:40:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6141,976,1162,http://ingressoplus.com.br/sercla/cinelinhares?&filme=
56484,2025-05-22,2025-05-28,"CINESERCLA SHOPPING AVENIDA",18,4,2D,DUBLADO,18:40:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6141,976,1162,http://ingressoplus.com.br/sercla/avenida?&filme=
56450,2025-05-22,2025-05-28,"CINESERCLA NORTE",1,3,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/cinenorte?&filme=
56453,2025-05-22,2025-05-28,"CINESERCLA BIG",2,3,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/cinebig?&filme=
56456,2025-05-22,2025-05-28,"CINESERCLA GV",3,1,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/cinegv?&filme=
56459,2025-05-22,2025-05-28,"CINESERCLA TAMBIA",4,2,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/tambia?&filme=
56462,2025-05-22,2025-05-28,"CINESERCLA CAMPINA GRANDE",5,4,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/boulevard?&filme=
56465,2025-05-22,2025-05-28,"CINESERCLA PREMIO",7,3,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/premio?&filme=
56468,2025-05-22,2025-05-28,"CINESERCLA CAJAZEIRAS",9,4,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/cinecajazeiras?&filme=
56419,2025-05-22,2025-05-28,"CINESERCLA ITAGUAI",10,1,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/itaguai?&filme=
